-2.1570283759346860e-06	-8.3114120603040847e-06	3.5309193481820895e-06	-9.1636650842451997e-07	5.3483104916747062e-15	2.7194799110210370e-15	-1.4380188408174480e-06	-5.5409413447699578e-06	-6.6174011168178570e-15	-1.5863632814289383e-15
1.5698336400526234e-07	-3.9371172147932945e-08	-1.9773774719196085e-06	-7.8831711923113531e-06	-5.2541659044270336e-09	-2.0943071488556835e-08	1.0465554725256228e-07	-2.6247446164769584e-08	8.3257349124374954e-08	3.3193985394155123e-07
3.7277669210475248e-08	1.5393831016462212e-07	-8.4057113653060062e-06	2.0354834424022904e-06	-6.1730363045002785e-08	1.4948287671492329e-08	2.4851648466482508e-08	1.0262564048452405e-07	3.5803829648196426e-08	-8.6698975322653342e-09
-2.3196201970591494e-07	5.4168238153259781e-08	1.0588083675581724e-06	4.5353708062023528e-06	5.2235959134745898e-09	2.2376928274205151e-08	-1.5464127558472215e-07	3.6112167784671169e-08	-8.1284468497412851e-08	-3.4811415356313364e-07
-1.9295131757195667e-08	-8.5807556819904693e-08	8.6025393067884431e-06	-1.9345275011384674e-06	6.4949926663550873e-08	-1.4605884534700002e-08	-1.2863324141742521e-08	-5.7204956389257320e-08	-7.6393064333927435e-08	1.7179699338824692e-08
2.3606646987309202e-07	-5.1058613359789936e-08	-1.0546094706327032e-06	-4.8747496223909793e-06	-6.7079235154603779e-09	-3.1004914717454864e-08	1.5737762806835203e-07	-3.4039067042713598e-08	7.8573655257261170e-08	3.6324918256472330e-07
5.2360706578993853e-09	2.5190642805672062e-08	-9.0531096099234355e-06	1.8809666803978748e-06	-6.9699172433980199e-08	1.4481377021170479e-08	3.4907098518215173e-09	1.6793693146098224e-08	1.1960791599939962e-07	-2.4849882118955636e-08
-2.3716402603911752e-07	4.7257541817823050e-08	1.1457776468556722e-06	5.7516796672216426e-06	8.1377238002305843e-09	4.0851003274017313e-08	-1.5810937375320285e-07	3.1504985140694358e-08	-7.6221509950724350e-08	-3.8256161808931364e-07
5.5155846811966440e-09	2.8904750011344616e-08	9.6991000707044168e-06	-1.8499934554430750e-06	7.5847597884651705e-08	-1.4467111547381733e-08	3.6769588229137625e-09	1.9269845242634143e-08	-1.6575445980412248e-07	3.1616981551273330e-08
2.4219615340190978e-07	-4.4143187157232698e-08	-1.2469381754543698e-06	-6.8398406677734634e-06	-9.3737264339781780e-09	-5.1417300879325747e-08	1.6146407846846278e-07	-2.9428705960912014e-08	7.4215967877125150e-08	4.0715232042215639e-07
