-1.3618789260039576e-06	2.2641942314581297e-05	1.4871536045501284e-07	1.1708593068504491e-06	6.9015631330781718e-15	-4.6668672252593922e-15	5.8195611330493842e-06	-2.1540523580609106e-05
1.4266448905642688e-06	-2.0302909502990634e-07	1.9703178339995902e-06	4.1484523174033745e-07	2.0324323344499339e-09	-1.2761481128128585e-10	-1.4267252989029053e-06	2.0328767460694114e-07
4.3845095116224553e-06	-2.2064562037111947e-05	8.0760627611120770e-07	-2.1307887097674843e-06	5.7153380783833731e-09	-1.5079493990825552e-08	-4.3845237395989979e-06	2.2064523047015287e-05
-4.3082358805326611e-06	5.4287492684284015e-07	-1.1264249420435783e-06	-1.8943490147131900e-07	-4.3557152050147862e-09	-3.2763408914154592e-10	4.3082848069972865e-06	-5.4300415751581911e-07
-4.5752246850992277e-06	2.2482446045702529e-05	-8.3431829757241363e-07	2.2055619011863353e-06	-5.9801577582235958e-09	1.5808976947632170e-08	4.5752195547593136e-06	-2.2482416442657301e-05
7.2556249068739220e-06	-8.1890528641702377e-07	1.2477307159056862e-06	1.7688483365377265e-07	7.0981259678727522e-09	7.0536054160586027e-10	-7.2556594782362794e-06	8.1898818298412621e-07
4.6206347912200456e-06	-2.3246864114617101e-05	8.5464574319090498e-07	-2.3363101523831265e-06	6.2054487464817328e-09	-1.6963674906965280e-08	-4.6206194764428045e-06	2.3246843109237225e-05
-1.0303958516105959e-05	1.0630863470488284e-06	-1.5180586674857546e-06	-1.9492572866835818e-07	-9.9888731778827342e-09	-1.0692056190305693e-09	1.0303984019588351e-05	-1.0631457100990589e-06
-4.5269034843879599e-06	2.4375363152362968e-05	-8.6891263115524942e-07	2.5239668687251961e-06	-6.3920645128349034e-09	1.8567349268037599e-08	4.5268821847872040e-06	-2.4375349370778746e-05
1.3492015123235804e-05	-1.3039496109945944e-06	1.8545398944573733e-06	2.2386196520467943e-07	1.3067243341989266e-08	1.4291690721410353e-09	-1.3492034773303651e-05	1.3039967634081186e-06
4.2960913443292089e-06	-2.5886268306200102e-05	8.7807693614242434e-07	-2.7659645079099315e-06	6.5456090351249366e-09	-2.0618850980370425e-08	-4.2960657169460579e-06	2.5886260114704538e-05
-1.6860788038905223e-05	1.5725491142324602e-06	-2.2399065230306626e-06	-2.5345481799045869e-07	-1.6403320224752676e-08	-1.7536823331000371e-09	1.6860804028519420e-05	-1.5725909527343060e-06
-3.9245472217437953e-06	2.7804470582984218e-05	-8.8072910880390703e-07	3.0672342031121104e-06	-6.6540991516863762e-09	2.3173608453291790e-08	3.9245174912188863e-06	-2.7804466737464050e-05
2.0455325649726477e-05	-1.8978594286229488e-06	2.6742033840746187e-06	2.8212327517351635e-07	2.0092847657925127e-08	2.0495294502378445e-09	-2.0455339460548453e-05	1.8979003009131927e-06
3.4042775552051393e-06	-3.0156599098695577e-05	8.7622110559502072e-07	-3.4294521669074978e-06	6.7107218440820971e-09	-2.6265142923587649e-08	-3.4042431042889382e-06	3.0156598420798412e-05
-2.4323658901274509e-05	2.3128281022644841e-06	-3.1616746386067151e-06	-3.0378601696681748e-07	-2.4228691495076582e-08	-2.2799908650459488e-09	2.4323671516189769e-05	-2.3128713041647776e-06
-2.7213367164882576e-06	3.2976854756068866e-05	-8.6195599792573883e-07	3.8614765613619348e-06	-6.6931534394042697e-09	2.9984608967681681e-08	2.7212964359767471e-06	-3.2976856528358043e-05
2.8518560882472090e-05	-2.8497738585220400e-06	3.7105850617530784e-06	3.1776806261019198e-07	2.8920748617063175e-08	2.4441220008196523e-09	-2.8518572896036702e-05	2.8498218307792801e-06
1.8567816713406077e-06	-3.6302126828822698e-05	8.3593702330533013e-07	-4.3683903901506402e-06	6.5825351575909050e-09	-3.4398561309127081e-08	-1.8567340803525147e-06	3.6302130308495980e-05
-3.3096797564054516e-05	3.5466205432544069e-06	-4.3298780799663922e-06	-3.1761154642838426e-07	-3.4279625505175826e-08	-2.4924642394337872e-09	3.3096809316086481e-05	-3.5466756913821244e-06
-7.8504874340276491e-07	4.0177961253150440e-05	-7.9432628210779045e-07	4.9623083600697207e-06	-6.3442282665137977e-09	3.9633524803263959e-08	7.8499207580278103e-07	-4.0177966053866451e-05
3.8120802732596846e-05	-4.4423474285085886e-06	5.0312142780243036e-06	3.0173951943185599e-07	4.0437688740152730e-08	2.4103376551243039e-09	-3.8120814330250869e-05	4.4424119231694805e-06
-5.2553269453523821e-07	-4.4653681036065007e-05	7.3347926285311316e-07	-5.6515066860450663e-06	5.9431491241651446e-09	-4.5792250531523370e-08	5.2560055744261241e-07	4.4653686597704114e-05
-4.3658263578718802e-05	5.5834554530317816e-06	-5.8269548957412976e-06	-2.6229171578782257e-07	-4.7536835644498781e-08	-2.1298409574357421e-09	4.3658274983119182e-05	-5.5835318916609912e-06
2.1144111603750940e-06	4.9788527938364830e-05	-6.4784312226549031e-07	6.4515754696980602e-06	-5.3264642852826834e-09	5.3043673917436857e-08	-2.1144926891550942e-06	-4.9788533951676200e-05
4.9783721657454783e-05	-7.0195255832577890e-06	6.7321571632164121e-06	1.9597474844134847e-07	5.5747295606815900e-08	1.6161752448213390e-09	-4.9783732634189007e-05	7.0196166500643386e-06
-4.0287906747626127e-06	-5.5646813750182563e-05	5.3150498729500718e-07	-7.3745344266267142e-06	4.4351773689606811e-09	-6.1537015618212732e-08	4.0288888481148745e-06	5.5646819596127879e-05
-5.6578510371944996e-05	8.8099837611738986e-06	-7.7631667581961986e-06	-9.2712897020176286e-08	-6.5258897606942159e-08	-7.7495332905914124e-10	5.6578520554739972e-05	-8.8100928834079000e-06
6.3254042922827298e-06	6.2304260969773696e-05	-3.7644191784085466e-07	8.4402528847066178e-06	-3.1888467962061258e-09	7.1497041575651292e-08	-6.3255226283475954e-06	-6.2304266185043427e-05
6.4132293604489559e-05	-1.1019842170035842e-05	8.9393130576568126e-06	-5.3404145960434151e-08	7.6297617503130093e-08	-4.5871985557343791e-10	-6.4132302381557133e-05	1.1019973130055301e-05
-9.0710545665999873e-06	-6.9843208600997060e-05	1.7356403724879222e-07	-9.6655060920718891e-06	1.4928995770194260e-09	-8.3135728004868709e-08	9.0711973549179643e-06	6.9843212269189532e-05
-7.2543374352817218e-05	1.3726850264559076e-05	-1.0282032264358016e-05	2.5570861292393359e-07	-8.9121152239591729e-08	2.2183056989160888e-09	7.2543380919393128e-05	-1.3727007921155010e-05
1.2344565084503782e-05	7.8359178267312370e-05	8.8699906072448207e-08	1.1075650133052399e-05	7.7481998996406746e-10	9.6753267251660591e-08	-1.2344737447983329e-05	-7.8359179513643289e-05
8.1920184060491974e-05	-1.7017515392716562e-05	1.1816232576282755e-05	-5.2394699088057171e-07	1.0403365087941919e-07	-4.6142257711575058e-09	-8.1920187237567493e-05	1.7017705294265333e-05
-1.6237979488899223e-05	-8.7956159697556607e-05	-4.2390472759216378e-07	-1.2693620347288400e-05	-3.7618309478584326e-09	-1.1264742025623519e-07	1.6238187708476163e-05	8.7956157007343727e-05
-9.2381985002137454e-05	2.0994751591820752e-05	-1.3569961552110111e-05	8.7614773291090855e-07	-1.2138660459971081e-07	7.8381472178866072e-09	9.2381983275768230e-05	-2.0994980805425842e-05
2.0858792130782116e-05	9.8753430439490605e-05	8.4869785656220539e-07	1.4551879833191880e-05	7.6530516464864857e-09	1.3122108303847345e-07	-2.0859043759275545e-05	-9.8753422163177119e-05
1.0406032503660637e-04	-2.5774302759769411e-05	1.5575450223160219e-05	-1.3275951700042977e-06	1.4159225914019965e-07	-1.2069303610643792e-08	-1.0406031628965453e-04	2.5774579522945390e-05
-2.6331932033992962e-05	-1.1088094655403297e-04	-1.3829236130450951e-06	-1.6681381429103168e-05	-1.2674832269903090e-08	-1.5288971910162177e-07	2.6332236356096033e-05	1.1088093012097436e-04
-1.1710015939249161e-04	3.1493031483968601e-05	-1.7869361746480211e-05	1.9030323080772478e-06	-1.6513099971886815e-07	1.7586231413185855e-08	1.1710014090874779e-04	-3.1493366202179215e-05
3.2802406928786547e-05	1.2448644436518003e-04	2.0504720364032134e-06	1.9123824117613744e-05	1.9106303727529906e-08	1.7819663130230053e-07	-3.2802775164938432e-05	-1.2448641677186915e-04
1.3166128645894146e-04	-3.8305902371385093e-05	2.0493536876514242e-05	-2.6256739536233408e-06	1.9256409943377385e-07	-2.4671846103292589e-08	-1.3166125453553776e-04	3.8306307353317055e-05
-4.0438238179976130e-05	-1.3973096082769409e-04	-2.8800630609554498e-06	-2.1920612226939348e-05	-2.7291295895319302e-08	-2.0771915329187869e-07	4.0438684143691088e-05	1.3973091770066870e-04
-1.4791991634224846e-04	4.6395093005041154e-05	-2.3495875609432719e-05	3.5298207913062030e-06	-2.2454909342517708e-07	3.3734379782466095e-08	1.4791986622123126e-04	-4.6395583699053771e-05
4.9433695484397936e-05	1.5679624446622483e-04	3.9059017368885567e-06	2.5125466992336075e-05	3.7650214761741281e-08	2.4219317094237734e-07	-4.9434235942307651e-05	-1.5679618048686773e-04
1.6607010223501580e-04	-5.5967739920913332e-05	2.6930817540420562e-05	-4.6499942708671467e-06	2.6185281597942899e-07	-4.5212607411458079e-08	-1.6607002752798937e-04	5.5968334814778045e-05
-6.0013399510880103e-05	-1.7588042703621195e-04	-5.1692498258696244e-06	-2.8793429130931870e-05	-5.0702191619526208e-08	-2.8241914004819333e-07	6.0014055132788327e-05	1.7588033477949642e-04
-1.8632578251857827e-04	6.7266105899267575e-05	-3.0860923876618084e-05	6.0340696209068605e-06	-3.0537675139427369e-07	5.9708522844394303e-08	1.8632567499973491e-04	-6.7266828106926215e-05
7.2436380563411075e-05	1.9720576718381652e-04	6.7189857670931153e-06	3.2993887877475291e-05	6.7079468635839130e-08	3.2939795001145654e-07	-7.2437176545189191e-05	-1.9720563739847170e-04
2.0892221820957758e-04	-8.0566349893523606e-05	3.5357139616770789e-05	-7.7326516662105634e-06	3.5617179176097761e-07	-7.7894993170280249e-08	-2.0892206694310468e-04	8.0567227346502453e-05
-8.7001631345205569e-05	-2.2101448921761161e-04	-8.6141140051468612e-06	-3.7799688751780274e-05	-8.7563209686607255e-08	-3.8423839992983727e-07	8.7002598802690949e-05	2.2101430931695709e-04
-2.3411853134911511e-04	9.6190052799729960e-05	-4.0501162865462664e-05	9.8128802327238193e-06	-4.1547627240853806e-07	1.0066390424072162e-07	2.3411832221603349e-04	-9.6191120364453160e-05
1.0405329545464601e-04	2.4757687618027753e-04	1.0924375255671186e-05	4.3300661797123960e-05	1.1310358316964098e-07	4.4830727506536218e-07	-1.0405447247912274e-04	-2.4757663023287772e-04
2.6219915062895811e-04	-1.1450434961128740e-04	4.6385553570898062e-05	-1.2348220102782249e-05	4.8473460355489980e-07	-1.2903990528656035e-07	-2.6219886496973115e-04	1.1450564978811671e-04
-1.2398803789439070e-04	-2.7718728138790996e-04	-1.3733905876633965e-05	-4.9592917150442380e-05	-1.4487433254107781e-07	-5.2314073975238749e-07	1.2398947163190619e-04	2.7718694805118287e-04
-2.9347685973612678e-04	1.3593520482216645e-04	-5.3117002259583505e-05	1.5433159627308218e-05	-5.6565173304798852e-07	1.6434960478178831e-07	2.9347647338496066e-04	-1.3593679069388956e-04
1.4726176399984878e-04	3.1017257501843992e-04	1.7142114263631142e-05	5.6792979828381321e-05	1.8430366617351601e-07	6.1061261741730280e-07	-1.4726351242164449e-04	-3.1017212697651730e-04
3.2829423823196586e-04	-1.6096934613293171e-04	6.0816373938858483e-05	-1.9173668557124098e-05	6.6021888818979082e-07	-2.0814726648719827e-07	-3.2829371934423550e-04	1.6097128294473157e-04
-1.7439928629911204e-04	-3.4688831727364784e-04	-2.1268793585200883e-05	-6.5027383685362561e-05	-2.3315528037041662e-07	-7.1285338547316751e-07	1.7440142135136561e-04	3.4688771823990786e-04
-3.6702721699185181e-04	1.9016979715333151e-04	-6.9623021243248243e-05	2.3703111082233770e-05	-7.7078970201784742e-07	2.6241354583843384e-07	3.6702652416883513e-04	-1.9017216660800133e-04
2.0600309875324745e-04	3.8772754172342625e-04	2.6255585603001941e-05	7.4447554239782934e-05	2.9357824109519452e-07	8.3244227634496783e-07	-2.0600570931069630e-04	-3.8772674484688249e-04
4.1008647711846929e-04	-2.2418018502556687e-04	7.9694884256869929e-05	-2.9173747056015200e-05	9.0011791349536016e-07	-3.2950253013841153e-07	-4.1008555582937013e-04	2.2418308841247778e-04
-2.4276596387903544e-04	-4.3311705148250777e-04	-3.2272985350750997e-05	-8.5219849382901821e-05	-3.6822626088785088e-07	-9.7233938859555071e-07	2.4276916059558516e-04	4.3311599474090329e-04
-4.5792148172895639e-04	2.6374319177911878e-04	-9.1214035970617623e-05	3.5774333305679328e-05	-1.0514625761077195e-06	4.1238315924745084e-07	4.5792026075922948e-04	-2.6374675654333609e-04
2.8548243110164097e-04	4.8352648895445713e-04	3.9522873632816411e-05	9.7541377565937072e-05	4.6033972034560505e-07	1.1361096178786343e-06	-2.8548635132254560e-04	-4.8352509163069094e-04
5.1102175736129007e-04	-3.0970798392153880e-04	1.0438700168014119e-04	-4.3723231492941998e-05	1.2286449696914200e-06	-5.1462277197822568e-07	-5.1102014274412712e-04	3.0971236957774896e-04
-3.3506516008117255e-04	-5.3946467241408722e-04	-4.8248056542911849e-05	-1.1163068481396453e-04	-5.7392159289657601e-07	-1.3278761468946158e-06	3.3506997543464409e-04	5.3946282761074956e-04
-5.6992132693849432e-04	3.6305244765462571e-04	-1.1945178062999274e-04	5.3288408946576637e-05	-1.4361935247376167e-06	6.4069193779487609e-07	5.6991919528643091e-04	-3.6305785636390559e-04
3.9256008987745733e-04	6.0148884755231529e-04	5.8736593864341236e-05	1.2774475740081768e-04	7.1387289304604830e-07	1.5525877659831244e-06	-3.9256601444300767e-04	-6.0148641500963032e-04
6.3519973869863528e-04	-4.2489472294364173e-04	1.3667860521831320e-04	-6.4783013607172239e-05	1.6794308187640326e-06	-7.9600926166538494e-07	-6.3519692662136469e-04	4.2490141059232212e-04
-4.5916757027939116e-04	-6.7020091178494456e-04	-7.1334830611953097e-05	-1.4617062437082093e-04	-8.8625441167387940e-07	-1.8160061594171854e-06	4.5917487264126087e-04	6.7019770506371139e-04
-7.0748675516766398e-04	4.9652036063932762e-04	-1.5637875482408804e-04	7.8588866215230079e-05	-1.9646736047170638e-06	9.8734303495013750e-07	7.0748304674377060e-04	-4.9652865481670302e-04
5.3626238148198535e-04	7.4625665454345767e-04	8.6454633406904478e-05	1.6724387756370001e-04	1.0985104097355191e-06	2.1250335240664290e-06	-5.3627139832339494e-04	-7.4625242675947898e-04
7.8746290295906522e-04	-5.7939925984269204e-04	1.7890604842709702e-04	-9.5155848849612148e-05	2.2993662363146311e-06	-1.2229583741893811e-06	-7.8745801078443486e-04	5.7940958087517079e-04
-6.2542109082218747e-04	-8.3036160149115013e-04	-1.0459136456373317e-04	-1.9134155398506503e-04	-1.3598632685591021e-06	-2.4877524067973211e-06	6.2543224629221881e-04	8.3035602224516966e-04
-8.7586416252488620e-04	6.7521925633299781e-04	-2.0466785797625475e-04	1.1503061370247477e-04	-2.6923583150077587e-06	1.5131708817027052e-06	8.7585770403072062e-04	-6.7523214959527931e-04
7.2844852247903869e-04	9.2327990193821828e-04	1.2633575299628207e-04	2.1890262012069528e-04	1.6816831861700875e-06	2.9138386486900451e-06	-7.2846235081256599e-04	-9.2327252894428523e-04
9.7348166886259454e-04	-7.8591019754982515e-04	2.3412772051045766e-04	-1.3886195916469669e-04	3.1541091955820091e-06	-1.8706658392974657e-06	-9.7347313154040171e-04	7.8592637447368811e-04
-8.4741323270671695e-04	-1.0258293275434639e-03	-1.5239905390336127e-04	-2.5042262919425359e-04	-2.0780933901339536e-06	-3.4146823123867992e-06	8.4743040957953395e-04	1.0258195630676145e-03
-1.0811659713140685e-03	9.1368599001793007e-04	-2.6781907123077018e-04	1.6743758146528048e-04	-3.6970765144781940e-06	2.3112977962111745e-06	1.0811546675412499e-03	-9.1370638947860445e-04
9.8468258720506925e-04	1.1388892025568185e-03	1.8363228426669220e-04	2.8647677345407192e-04	2.5665833026305215e-06	4.0039234771359516e-06	-9.8470396723461182e-04	-1.1388762360080083e-03
1.1998252863937146e-03	-1.0610781663295665e-03	3.0634947457391280e-04	-2.0169908692230804e-04	4.3360291679805509e-06	-2.8547036035102671e-06	-1.1998102882715296e-03	1.0611040373478403e-03
-1.1429689208584061e-03	-1.2633937325708079e-03	-2.2106211660641973e-04	-3.2771699267152205e-04	-3.1689552550043822e-06	-4.6976980258263771e-06	1.1429955883907855e-03	1.2633764543338790e-03
-1.3304286105101418e-03	1.2309891752486620e-03	-3.5041773344161999e-04	2.4279162071308167e-04	-5.0885964127798844e-06	3.5255134832644224e-06	1.3304086628792055e-03	-1.2310221998412590e-03
1.3253761864873738e-03	1.4003378796065139e-03	2.6592188841304020e-04	3.7489841671791677e-04	3.9123490503214986e-06	5.5153533079999265e-06	-1.3254095170839452e-03	-1.4003147617122492e-03
1.4740015498983627e-03	-1.4267387287704117e-03	4.0082037669005326e-04	-2.9209492196013889e-04	5.9757465018837419e-06	-4.3544783288129989e-06	-1.4739749461953381e-03	1.4267811947724232e-03
